date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-08-15,Exeter,Grimsby Town,away,1.02,1.702,0.75,1.43,0,1,-0.27,-0.272,-0.27,-0.272,0.26139999999999997,0.20660000000000003,-0.4766,-0.5334,-0.4766,-0.5334,0.86,0.919,-0.059,0.86,0.919
2026-08-22,Exeter,Accrington Stanley,home,1.58,1.062,2.31,0.68,2,0,0.73,-0.382,0.22999999999999998,-0.327,0.8684,0.2954,0.4346,-1.2504,-0.02100000000000002,-0.8918999999999999,2.389,1.732,0.657,3.249,2.651
2026-08-29,Exeter,York,away,0.958,1.804,0.89,1.18,1,2,-0.06799999999999995,-0.6240000000000001,0.13066666666666668,-0.426,0.8155999999999999,-0.019399999999999994,-0.048599999999999956,-1.4396,-0.030199999999999994,-1.0744666666666667,1.127,0.823,0.304,4.376,3.474
2026-09-01,Exeter,Barnet,home,1.177,1.758,1.05,1.02,1,1,-0.127,-0.738,0.06625,-0.504,0.2938,0.2994,-0.4264,-1.0318,-0.12925,-1.0638,1.372,1.001,0.371,5.748,4.475
2026-09-05,Exeter,Walsall,home,1.412,1.35,1.52,0.4,0,0,0.1080000000000001,-0.9500000000000001,0.07460000000000003,-0.5932000000000001,0.6164000000000002,0.06220000000000001,0.045800000000000084,-1.5664000000000002,-0.09423999999999999,-1.16432,2.215,1.415,0.8,7.963,5.89
2026-09-12,Exeter,Port Vale,away,1.057,1.524,0.55,1.95,0,1,-0.5069999999999999,0.42599999999999993,-0.0223333333333333,-0.42333333333333334,-0.37739999999999996,-0.010399999999999965,-0.49659999999999993,0.8033999999999999,-0.16129999999999997,-0.8363666666666667,0.482,1.046,-0.564,8.445,6.936
2026-08-15,Fleetwood Town,Chesterfield,away,0.953,1.634,1.11,2.17,1,0,0.15700000000000014,0.536,0.15700000000000014,0.536,0.55,0.23840000000000003,-0.08139999999999989,-0.014000000000000012,-0.08139999999999989,-0.014000000000000012,0.755,0.906,-0.151,0.755,0.906
2026-08-22,Fleetwood Town,Gillingham,home,1.636,1.004,1.16,1.18,0,0,-0.476,0.17599999999999993,-0.15949999999999992,0.356,0.08019999999999998,0.13020000000000004,-0.6062000000000001,0.09579999999999995,-0.3438,0.04089999999999997,1.345,1.811,-0.466,2.1,2.717
2026-08-29,Fleetwood Town,Grimsby Town,away,0.983,1.608,1.61,2.92,2,2,0.6270000000000001,1.3119999999999998,0.10266666666666675,0.6746666666666666,-0.055400000000000026,0.027200000000000002,0.5998000000000001,1.3674,-0.029266666666666625,0.4830666666666666,0.738,0.943,-0.205,2.838,3.66
2026-09-01,Fleetwood Town,Oldham Athletic,home,1.31,1.304,0.84,1.42,1,1,-0.4700000000000001,0.11599999999999988,-0.04049999999999995,0.5349999999999999,0.07339999999999999,0.2236000000000001,-0.6936000000000002,0.04259999999999989,-0.19535000000000002,0.37294999999999995,0.938,1.373,-0.435,3.776,5.033
2026-09-05,Fleetwood Town,Shrewsbury Town,home,1.562,0.987,0.8,0.71,2,0,-0.762,-0.277,-0.18479999999999996,0.37259999999999993,0.10380000000000003,-0.5504,-0.2116,-0.3808,-0.19860000000000003,0.22219999999999995,1.396,1.775,-0.379,5.172,6.808
2026-09-12,Fleetwood Town,Newport County,away,1.551,1.162,1.06,2.64,1,1,-0.4909999999999999,1.4780000000000002,-0.23583333333333326,0.5568333333333333,-0.3318,-0.07379999999999995,-0.4171999999999999,1.8098,-0.23503333333333334,0.48679999999999995,0.548,1.641,-1.093,5.72,8.449
2026-08-15,Gillingham,Walsall,home,1.433,1.146,1.45,3.1,0,3,0.016999999999999904,1.9540000000000002,0.016999999999999904,1.9540000000000002,0.035600000000000076,0.08040000000000005,-0.06340000000000015,1.9184,-0.06340000000000015,1.9184,0.595,1.571,-0.976,0.595,1.571
2026-08-22,Gillingham,Fleetwood Town,away,1.004,1.636,1.18,1.16,0,0,0.17599999999999993,-0.476,0.09649999999999992,0.7390000000000001,-0.1877999999999999,0.633,-0.4570000000000001,-0.28820000000000007,-0.2602000000000001,0.8151,1.374,0.943,0.431,1.969,2.514
2026-08-29,Gillingham,Northampton Town,home,1.318,1.257,0.89,0.35,1,1,-0.42800000000000005,-0.9069999999999999,-0.07833333333333341,0.19033333333333344,-0.8431999999999998,-0.24420000000000003,-0.18380000000000002,-0.06380000000000008,-0.23473333333333338,0.5221333333333333,1.806,1.41,0.396,3.775,3.924
2026-09-01,Gillingham,Chesterfield,away,0.835,1.786,0.56,2.05,1,1,-0.2749999999999999,0.2639999999999998,-0.12750000000000003,0.20875000000000002,0.6044000000000002,0.32480000000000003,-0.5997999999999999,-0.34040000000000037,-0.326,0.3064999999999999,0.455,0.744,-0.289,4.23,4.668
2026-09-05,Gillingham,Rochdale,away,1.074,1.453,1.95,0.8,4,1,0.8759999999999999,-0.653,0.07319999999999996,0.03640000000000001,-0.8094000000000001,0.187,0.6889999999999998,0.1564000000000001,-0.12300000000000004,0.27647999999999995,2.142,1.101,1.041,6.372,5.769
2026-09-12,Gillingham,Tranmere Rovers,home,1.279,1.257,1.49,1.25,2,0,0.21100000000000008,-0.006999999999999895,0.09616666666666664,0.02916666666666669,-0.11140000000000003,0.31020000000000003,-0.09919999999999995,0.10440000000000013,-0.11903333333333337,0.2478,1.538,1.382,0.156,7.91,7.151
2026-08-15,Grimsby Town,Exeter,home,1.702,1.02,1.43,0.75,1,0,-0.272,-0.27,-0.272,-0.27,0.027200000000000047,-0.45359999999999995,0.18159999999999993,-0.2972000000000001,0.18159999999999993,-0.2972000000000001,1.869,1.841,0.028,1.869,1.841
2026-08-22,Grimsby Town,Walsall,away,1.31,1.207,0.9,1.21,0,0,-0.41000000000000003,0.0029999999999998916,-0.341,-0.13350000000000006,0.42580000000000007,0.16580000000000003,-0.5758000000000001,-0.4228000000000002,-0.19710000000000008,-0.3600000000000001,1.116,1.439,-0.323,2.985,3.28
2026-08-29,Grimsby Town,Fleetwood Town,home,1.608,0.983,2.92,1.61,2,2,1.3119999999999998,0.6270000000000001,0.20999999999999994,0.12,-0.4084,0.4058,0.9061999999999999,1.0354,0.1706666666666666,0.1051333333333333,2.098,1.808,0.29,5.083,5.088
2026-09-01,Grimsby Town,Accrington Stanley,away,1.617,1.091,2.19,2.6,2,2,0.573,1.5090000000000001,0.30074999999999996,0.46725000000000005,0.4901999999999999,0.3268,0.24619999999999997,1.0188000000000001,0.18954999999999994,0.33355,1.19,1.735,-0.545,6.273,6.823
2026-09-05,Grimsby Town,Cheltenham Town,away,1.675,1.167,1.59,1.29,2,2,-0.08499999999999996,0.123,0.22359999999999997,0.3984,0.19200000000000003,0.24679999999999996,-0.33179999999999993,-0.06900000000000003,0.08527999999999997,0.25304000000000004,1.578,1.719,-0.141,7.851,8.542
2026-09-12,Grimsby Town,Bristol Rvs,home,1.523,1.339,1.44,0.11,2,0,-0.08299999999999996,-1.2289999999999999,0.17249999999999996,0.12716666666666668,0.7066000000000002,-0.18139999999999998,0.09840000000000002,-1.9356,0.08746666666666664,-0.11173333333333331,2.426,1.5,0.926,10.277,10.042
2026-08-15,Newport County,Rochdale,home,1.199,1.386,1.15,0.16,3,0,-0.049000000000000155,-1.226,-0.049000000000000155,-1.226,-0.6948000000000001,0.372,-0.42100000000000015,-0.5311999999999999,-0.42100000000000015,-0.5311999999999999,2.203,1.237,0.966,2.203,1.237
2026-08-22,Newport County,Bristol Rvs,away,0.94,1.829,0.66,3.99,3,5,-0.2799999999999999,2.1610000000000005,-0.16450000000000004,0.46750000000000025,0.028600000000000136,-0.142,-0.13799999999999993,2.1324000000000005,-0.2795,0.8006000000000003,0.131,0.798,-0.667,2.334,2.035
2026-08-29,Newport County,Tranmere Rovers,home,1.269,1.225,1.06,0.94,2,2,-0.20899999999999985,-0.28500000000000014,-0.17933333333333332,0.21666666666666679,-0.05579999999999998,0.3942,-0.6031999999999998,-0.22920000000000015,-0.38739999999999997,0.45733333333333354,1.44,1.396,0.044,3.774,3.431
2026-09-01,Newport County,Salford City,away,0.948,2.082,0.42,2.28,1,2,-0.528,0.19799999999999995,-0.26649999999999996,0.21200000000000008,-0.6388,0.3746000000000001,-0.9026000000000001,0.8368,-0.5162,0.5522000000000001,0.309,0.69,-0.381,4.083,4.121
2026-09-05,Newport County,Northampton Town,away,0.913,1.667,0.32,0.45,0,1,-0.593,-1.217,-0.3318,-0.07379999999999995,-0.7811999999999999,-0.2112,-0.3818,-0.4358000000000002,-0.48932000000000003,0.3546,1.093,0.859,0.234,5.176,4.98
2026-09-12,Newport County,Fleetwood Town,home,1.162,1.551,2.64,1.06,1,1,1.4780000000000002,-0.4909999999999999,-0.030166666666666602,-0.14333333333333328,-0.18479999999999994,0.37259999999999993,1.1054000000000004,-0.3061999999999999,-0.22353333333333325,0.24446666666666672,2.292,1.107,1.185,7.468,6.087
2026-08-15,Northampton Town,Swindon Town,home,1.514,1.141,0.76,0.2,0,0,-0.754,-0.9410000000000001,-0.754,-0.9410000000000001,-0.07079999999999993,0.27660000000000007,-1.0306000000000002,-0.8702000000000001,-1.0306000000000002,-0.8702000000000001,1.84,1.631,0.209,1.84,1.631
2026-08-22,Northampton Town,Crewe Alexandra,away,1.134,1.463,0.77,0.48,0,1,-0.3639999999999999,-0.9830000000000001,-0.5589999999999999,-0.9620000000000001,0.03400000000000005,0.10079999999999997,-0.4647999999999999,-1.0170000000000001,-0.7477,-0.9436000000000001,1.57,1.14,0.43,3.41,2.771
2026-08-29,Northampton Town,Gillingham,away,1.257,1.318,0.35,0.89,1,1,-0.9069999999999999,-0.42800000000000005,-0.6749999999999999,-0.7840000000000001,0.20099999999999998,0.2164,-1.1234,-0.629,-0.8729333333333334,-0.8387333333333334,0.807,1.324,-0.517,4.217,4.095
2026-09-01,Northampton Town,Crawley Town,home,1.758,0.992,0.55,2.62,1,1,-1.208,1.6280000000000001,-0.8082499999999999,-0.18100000000000005,0.10060000000000002,0.23080000000000003,-1.4388,1.5274,-1.0144,-0.24720000000000003,0.297,1.896,-1.599,4.514,5.991
2026-09-05,Northampton Town,Newport County,home,1.667,0.913,0.45,0.32,1,0,-1.217,-0.593,-0.8899999999999999,-0.2634,0.08240000000000007,0.07140000000000009,-1.2884000000000002,-0.6754,-1.0692,-0.33284,1.375,1.897,-0.522,5.889,7.888
2026-09-12,Northampton Town,Shrewsbury Town,away,1.173,1.202,0.5,0.87,0,2,-0.673,-0.33199999999999996,-0.8538333333333332,-0.2748333333333333,0.11480000000000001,-0.5682,-0.1048,-0.4468,-0.9084666666666666,-0.3518333333333334,0.978,1.34,-0.362,6.867,9.228
2026-08-15,Oldham Athletic,Port Vale,home,1.278,1.234,1.43,0.51,2,0,0.1519999999999999,-0.724,0.1519999999999999,-0.724,-0.14739999999999998,-0.14219999999999994,0.29419999999999985,-0.5766,0.29419999999999985,-0.5766,2.067,1.397,0.67,2.067,1.397
2026-08-22,Oldham Athletic,Colchester United,away,1.304,1.384,0.27,2.37,1,2,-1.034,0.9860000000000002,-0.44100000000000006,0.13100000000000012,-0.22299999999999995,0.4764000000000001,-1.5104000000000002,1.209,-0.6081000000000002,0.31620000000000004,0.214,1.315,-1.101,2.281,2.712
2026-08-29,Oldham Athletic,Swindon Town,home,1.593,1.092,2.73,0.07,3,0,1.137,-1.022,0.08499999999999996,-0.25333333333333324,-0.05459999999999994,-0.10159999999999995,1.2386,-0.9674,0.0074666666666665105,-0.11166666666666665,2.839,1.719,1.12,5.12,4.431
2026-09-01,Oldham Athletic,Fleetwood Town,away,1.304,1.31,1.42,0.84,1,1,0.11599999999999988,-0.4700000000000001,0.09274999999999994,-0.3075,-0.1889999999999999,0.6449999999999999,-0.529,-0.2810000000000002,-0.12665000000000012,-0.15400000000000003,1.791,1.364,0.427,6.911,5.795
2026-09-05,Oldham Athletic,Tranmere Rovers,away,1.414,1.154,1.94,1.96,0,2,0.526,0.806,0.17939999999999995,-0.08479999999999996,-0.274,0.24720000000000003,0.2788,1.08,-0.0455600000000001,0.0928,1.383,1.552,-0.169,8.294,7.347
2026-09-12,Oldham Athletic,Chesterfield,home,1.494,1.168,1.08,2.24,1,2,-0.4139999999999999,1.0720000000000003,0.08049999999999997,0.10800000000000008,0.4428000000000001,0.3526,-0.7666,0.6292000000000002,-0.1657333333333334,0.18220000000000003,0.707,1.598,-0.891,9.001,8.945
2026-08-15,Port Vale,Oldham Athletic,away,1.234,1.278,0.51,1.43,0,2,-0.724,0.1519999999999999,-0.724,0.1519999999999999,0.0662,0.2744000000000001,-0.9984000000000001,0.08579999999999992,-0.9984000000000001,0.08579999999999992,0.664,1.334,-0.67,0.664,1.334
2026-08-22,Port Vale,Tranmere Rovers,home,1.641,0.873,1.79,0.71,1,1,0.14900000000000002,-0.16300000000000003,-0.2875,-0.00550000000000006,-0.08020000000000001,0.32260000000000005,-0.17360000000000003,-0.08280000000000003,-0.5860000000000001,0.0014999999999999458,2.122,1.911,0.211,2.786,3.245
2026-08-29,Port Vale,Crewe Alexandra,home,1.493,1.186,1.06,1.18,0,0,-0.43300000000000005,-0.006000000000000005,-0.336,-0.005666666666666709,-0.16139999999999996,0.11460000000000001,-0.5476000000000001,0.15539999999999995,-0.5732,0.05279999999999995,1.266,1.584,-0.318,4.052,4.829
2026-09-01,Port Vale,Swindon Town,away,1.56,1.201,1.03,2.49,1,3,-0.53,1.2890000000000001,-0.3845,0.318,-0.5167999999999999,0.23180000000000006,-0.7618,1.8058,-0.6203500000000001,0.49105,0.582,1.619,-1.037,4.634,6.448
