date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-08-22,Middlesbrough,Blackburn,away,1.506,1.08,1.43,0.91,1,2,-0.07600000000000007,-0.17000000000000004,-0.05600000000000005,-0.16650000000000004,-0.19566666666666666,0.06149999999999998,-0.13750000000000004,0.025666666666666615,0.16335,-0.19106666666666672,1.743,1.669,0.074,4.171,4.006
2026-08-29,Middlesbrough,West Bromwich Albion,home,1.762,0.993,2.55,1.32,3,1,0.7879999999999998,0.32700000000000007,0.22533333333333325,-0.0020000000000000018,-0.3006666666666667,0.07866666666666666,0.7093333333333331,0.6276666666666668,0.3453444444444444,0.08184444444444446,2.099,1.897,0.202,6.27,5.903
2026-09-02,Middlesbrough,Burnley,away,1.494,1.337,0.97,0.68,1,1,-0.524,-0.6569999999999999,0.03799999999999992,-0.16574999999999998,0.032833333333333325,0.30083333333333334,-0.8248333333333333,-0.6898333333333333,0.05279999999999996,-0.11107499999999998,1.574,1.481,0.093,7.844,7.384
2026-09-05,Middlesbrough,Queens Park Rangers,away,1.575,1.259,2.53,1.03,1,0,0.9549999999999998,-0.22899999999999987,0.2213999999999999,-0.17839999999999995,0.21100000000000005,-0.36450000000000005,1.3195,-0.43999999999999995,0.30613999999999997,-0.17685999999999996,2.264,1.589,0.675,10.108,8.973
2026-09-12,Middlesbrough,Norwich,home,1.904,1.252,2.38,1.76,4,3,0.476,0.508,0.26383333333333325,-0.06399999999999996,0.4575,0.23350000000000004,0.24249999999999994,0.05049999999999999,0.29553333333333326,-0.13896666666666666,1.751,1.802,-0.051,11.859,10.775
2026-08-15,Millwall,Bristol City,away,1.301,1.347,3.4,0.52,2,0,2.099,-0.827,2.099,-0.827,0.23200000000000012,-0.21519999999999997,2.3142,-1.0590000000000002,2.3142,-1.0590000000000002,2.766,1.337,1.429,2.766,1.337
2026-08-22,Millwall,Norwich,home,1.47,1.182,2.69,1.02,3,0,1.22,-0.16199999999999992,1.6595,-0.49449999999999994,0.5691666666666667,0.10950000000000004,1.1105,-0.7311666666666666,1.71235,-0.8950833333333335,2.335,1.571,0.764,5.101,2.908
2026-08-29,Millwall,Southampton,away,1.135,1.647,1.35,3.62,1,5,0.21500000000000008,1.973,1.1780000000000002,0.32800000000000007,-0.2833333333333333,0.28950000000000004,-0.07449999999999996,2.2563333333333335,1.1167333333333334,0.15538888888888888,0.407,1.032,-0.625,5.508,3.94
2026-09-02,Millwall,Wrexham,home,1.462,1.168,0.23,0.88,0,3,-1.232,-0.2879999999999999,0.5755000000000001,0.17400000000000007,-0.1731666666666666,-0.020333333333333314,-1.2116666666666667,-0.11483333333333332,0.5346333333333333,0.08783333333333332,0.681,1.575,-0.894,6.189,5.515
2026-09-05,Millwall,Bolton Wanderers,home,1.562,0.988,2.67,1.15,4,0,1.1079999999999999,0.16199999999999992,0.682,0.17160000000000003,-0.045000000000000005,0.1646666666666667,0.9433333333333331,0.20699999999999993,0.6163733333333333,0.11166666666666665,2.252,1.774,0.478,8.441,7.289
2026-09-12,Millwall,Blackburn,away,1.366,1.328,1.63,1.23,1,3,0.2639999999999998,-0.09800000000000009,0.6123333333333333,0.12666666666666668,-0.20766666666666664,0.004833333333333338,0.25916666666666643,0.10966666666666655,0.5568388888888888,0.1113333333333333,1.646,1.397,0.249,10.087,8.686
2026-08-15,Norwich,West Bromwich Albion,home,1.598,1.064,2.96,1.85,1,2,1.3619999999999999,0.786,1.3619999999999999,0.786,-0.37716666666666665,-0.017000000000000015,1.379,1.1631666666666667,1.379,1.1631666666666667,1.985,1.742,0.243,1.985,1.742
2026-08-22,Norwich,Millwall,away,1.182,1.47,1.02,2.69,0,3,-0.16199999999999992,1.22,0.6,1.0030000000000001,0.49079999999999996,0.1844,-0.34639999999999993,0.7292000000000001,0.5163,0.9461833333333334,0.511,1.171,-0.66,2.496,2.913
2026-08-29,Norwich,Burnley,home,1.535,1.279,2.3,1.38,4,1,0.7649999999999999,0.10099999999999998,0.6549999999999999,0.7023333333333334,-0.09349999999999999,0.08600000000000001,0.6789999999999999,0.19449999999999995,0.5705333333333333,0.6956222222222223,1.939,1.548,0.391,4.435,4.461
2026-09-01,Norwich,Stoke,away,1.613,1.186,1.44,0.58,0,1,-0.17300000000000004,-0.606,0.44799999999999995,0.37525,0.003333333333333355,0.1343333333333334,-0.30733333333333346,-0.6093333333333333,0.35106666666666664,0.36938333333333334,2.015,1.665,0.35,6.45,6.126
