date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-09-05,Doncaster Rovers,Plymouth,home,1.474,1.361,2.63,2.32,2,3,1.156,0.9589999999999999,0.1036,-0.2092000000000001,-0.2628333333333334,-0.13983333333333334,1.2958333333333332,1.2218333333333333,0.24386666666666662,-0.21736666666666676,1.57,1.451,0.119,8.003,6.953
2026-09-12,Doncaster Rovers,AFC Wimbledon,away,1.32,1.32,2.41,0.81,0,1,1.09,-0.51,0.268,-0.2593333333333334,-0.15271428571428572,-0.20171428571428565,1.2917142857142858,-0.3572857142857143,0.4185079365079365,-0.240686507936508,2.348,1.369,0.979,10.351,8.322
2026-09-19,Doncaster Rovers,Peterborough United,away,1.482,1.596,1.1,1.27,2,0,-0.3819999999999999,-0.32600000000000007,0.21950000000000003,-0.29966666666666675,0.0708333333333333,-0.16866666666666663,-0.21333333333333326,-0.39683333333333337,0.4008412698412698,-0.30299206349206353,1.237,1.306,-0.069,11.588,9.628
2026-08-15,Huddersfield Town,AFC Wimbledon,home,1.91,0.97,1.24,0.38,3,0,-0.6699999999999999,-0.59,-0.6699999999999999,-0.59,-0.1412857142857143,0.04971428571428577,-0.7197142857142858,-0.4487142857142857,-0.7197142857142858,-0.4487142857142857,2.055,2.0,0.055,2.055,2.0
2026-08-22,Huddersfield Town,Milton Keynes Dons,away,1.368,1.346,2.28,1.54,1,1,0.9119999999999997,0.19399999999999995,0.12099999999999989,-0.198,0.13971428571428582,0.08957142857142854,0.8224285714285712,0.05428571428571413,0.05135714285714271,-0.1972142857142858,1.83,1.386,0.444,3.885,3.386
2026-08-29,Huddersfield Town,Cambridge,away,1.496,1.289,1.1,1.4,2,1,-0.3959999999999999,0.11099999999999999,-0.05133333333333338,-0.09500000000000001,-0.06199999999999998,0.30283333333333334,-0.6988333333333332,0.17299999999999996,-0.19870634920634925,-0.07380952380952387,1.153,1.515,-0.362,5.038,4.901
2026-09-01,Huddersfield Town,Oxford United,home,1.848,1.04,3.57,1.21,3,1,1.7219999999999998,0.16999999999999993,0.3919999999999999,-0.028750000000000026,0.12740000000000004,-0.055399999999999935,1.7773999999999996,0.04259999999999989,0.295320238095238,-0.044707142857142924,2.523,1.915,0.608,7.561,6.816
2026-09-05,Huddersfield Town,Notts County,home,1.839,0.929,1.57,1.44,1,1,-0.2689999999999999,0.5109999999999999,0.2597999999999999,0.07919999999999996,0.0171666666666667,-0.3555,0.08650000000000008,0.4938333333333332,0.2535561904761904,0.0630009523809523,1.465,1.989,-0.524,9.026,8.805
2026-09-12,Huddersfield Town,Mansfield,away,1.673,1.206,1.36,0.86,0,0,-0.31299999999999994,-0.346,0.1643333333333333,0.008333333333333304,-0.017333333333333385,0.053333333333333253,-0.3663333333333332,-0.3286666666666666,0.15024126984126981,-0.002276984126984183,1.733,1.69,0.043,10.759,10.495
2026-09-19,Huddersfield Town,Bromley,away,1.955,0.947,2.73,0.39,1,2,0.7749999999999999,-0.5569999999999999,0.4051666666666666,0.013833333333333309,-0.18333333333333332,0.21316666666666673,0.5618333333333332,-0.3736666666666666,0.36383253968253965,0.010230952380952332,2.689,2.041,0.648,13.448,12.536
2026-08-15,Leicester City,Notts County,away,1.523,1.057,0.74,2.18,1,1,-0.7829999999999999,1.1230000000000002,-0.7829999999999999,1.1230000000000002,-0.08483333333333336,-0.2698333333333333,-0.5131666666666665,1.2078333333333335,-0.5131666666666665,1.2078333333333335,0.522,1.697,-1.175,0.522,1.697
2026-08-22,Leicester City,Burton Albion,home,2.023,0.948,1.31,0.81,1,2,-0.7130000000000001,-0.1379999999999999,-0.748,0.49250000000000016,-0.3408333333333333,0.07950000000000002,-0.7925000000000001,0.20283333333333342,-0.6528333333333334,0.7053333333333335,1.736,2.077,-0.341,2.258,3.774
